balance,address,isContract,pendingReward,totalThalesLP,totalWETHLP,totalThales
1.315e-15,0x595f16d20959880bfede2c95adb86762f5d155da,,,2.50558880965713e-15,4.773879328562367e-19,2.50558880965713e-15
1.287e-15,0x16beca2e3ae6c7b751828df3e9f4995d61e5fdcb,,,2.452237869223366e-15,4.672230186965601e-19,2.452237869223366e-15
1.284e-15,0xd8e88db8b3e6dd20e1d2f5af1a4a8e1b5b16133d,,,2.446521697034034e-15,4.661339207508805e-19,2.446521697034034e-15
1.275e-15,0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,,,2.4293731804660382e-15,4.628666269138416e-19,2.4293731804660382e-15
1.261e-15,0x463c2d71d08090fc7dfdddb3704a8b5521c727ea,,,2.4026977102491564e-15,4.577841698340033e-19,2.4026977102491564e-15
1.259e-15,0xd18001f022154654149ed45888c9c29def6d3ce6,,,2.3988869287896018e-15,4.570581045368836e-19,2.3988869287896018e-15
1.249e-15,0xf824d66b06e95b5a232d6d9ef19846064f97150e,,,2.3798330214918288e-15,4.534277780512849e-19,2.3798330214918288e-15
1.241e-15,0x96a6505172a24e54a56147cf884bd4c2f315f741,,,2.3645898956536108e-15,4.505235168628059e-19,2.3645898956536108e-15
1.24e-15,0x64916cd4b15045fd156bc2a6460cd3207638e289,,,2.3626845049238335e-15,4.50160484214246e-19,2.3626845049238335e-15
1.24e-15,0xed9ca75f828747fe3da57f05b89665df6b1b54fe,,,2.3626845049238335e-15,4.50160484214246e-19,2.3626845049238335e-15
1.227e-15,0x8c42138c925d1049ec6b29f1ecf817b1628e54ba,,,2.3379144254367285e-15,4.454410597829676e-19,2.3379144254367285e-15
1.226e-15,0x7173ce51d1b494320229e06bbdbe0da258b9b547,,,2.3360090347069512e-15,4.450780271344077e-19,2.3360090347069512e-15
1.214e-15,0x32dbc2201d6804b743e353fbbcc767598ba56901,,,2.313144345949624e-15,4.407216353516892e-19,2.313144345949624e-15
1.203e-15,0xf42a339f93c1fa4c5d9ace33db308a504e7b0bde,,,2.2921850479220737e-15,4.367282762175306e-19,2.2921850479220737e-15
1.189e-15,0x5614137ea33147428f5df217a16e9e3e5c6bec32,,,2.265509577705192e-15,4.3164581913769233e-19,2.265509577705192e-15
1.181e-15,0xbfb910652f850f85e3f85aa0c12ae8f4037095b0,,,2.2502664518669735e-15,4.287415579492133e-19,2.2502664518669735e-15
1.171e-15,0x4129d2e32a342b598640f2d0f8e75814cef74a39,,,2.231212544569201e-15,4.251112314636146e-19,2.231212544569201e-15
1.165e-15,0x2207c2fdb9bcf6dfc831e316d1c891912df80e35,,,2.219780200190537e-15,4.229330355722553e-19,2.219780200190537e-15
1.158e-15,0xa728ada3eb99f9fe120c2014d2095784bd7f6cd4,,,2.2064424650820963e-15,4.203918070323362e-19,2.2064424650820963e-15
1.157e-15,0xcafbae907f447696181399a589740aa771345ffa,,,2.2045370743523186e-15,4.200287743837763e-19,2.2045370743523186e-15
1.147e-15,0xbcbe92712d4b4d99b7cdeed533141fd323820375,,,2.1854831670545456e-15,4.1639844789817747e-19,2.1854831670545456e-15
1.117e-15,0x39bbb8c321fdf88804c4f82487cb91115f1ec780,,,2.1283214451612274e-15,4.0550746844138128e-19,2.1283214451612274e-15
1.11e-15,0xa8d092b8b1a07ef7b8b409ced7cfb13c0e46e439,,,2.1149837100527867e-15,4.0296623990146217e-19,2.1149837100527867e-15
1.096e-15,0x4bed23c363f51c4ff842eb0c1cded2010e4491a5,,,2.0883082398359044e-15,3.9788378282162387e-19,2.0883082398359044e-15
1.094e-15,0x90069c262b30e44d04db1e394cd1b573f397e441,,,2.08449745837635e-15,3.9715771752450413e-19,2.08449745837635e-15
1.086e-15,0x8f4973646c18059fda3672d7b7dd505e911b40d8,,,2.069254332538132e-15,3.9425345633602516e-19,2.069254332538132e-15
1.084e-15,0x9d89d94b429340feb333958216ef6c5c4c1c93c7,,,2.0654435510785772e-15,3.9352739103890536e-19,2.0654435510785772e-15
1.081e-15,0x95f0f96a993c6444e5ede567692f938056c9ad6d,,,2.059727378889245e-15,3.9243829309322575e-19,2.059727378889245e-15
1.062e-15,0x83560d47550bb1d52e4da82560971fe03e52526a,,,2.0235249550234766e-15,3.8554067277058804e-19,2.0235249550234766e-15
1.057e-15,0x841b152e501cdcb4f0452e5d69e8efad407759f3,,,2.01399800137459e-15,3.8372550952778873e-19,2.01399800137459e-15
1.056e-15,0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0,,,2.0120926106448128e-15,3.833624768792288e-19,2.0120926106448128e-15
1.045e-15,0x57e954efe71d0edcc812a3db836587ed7811a54c,,,1.991133312617263e-15,3.793691177450702e-19,1.991133312617263e-15
1.043e-15,0x243a4f33b4a9b3a45aded0c291cd64716ca80a8e,,,1.9873225311577083e-15,3.7864305244795043e-19,1.9873225311577083e-15
1.032e-15,0x7b36c434223b00ac272cf1f40f1acbb15683d392,,,1.966363233130158e-15,3.746496933137918e-19,1.966363233130158e-15
1.024e-15,0x73ddb14abf93ec0fa0e9d55df0f14ed4a7228dbf,,,1.95112010729194e-15,3.717454321253128e-19,1.95112010729194e-15
1.015e-15,0xd46f07a728228dd2c61e929499ce8abaf85e86c0,,,1.9339715907239442e-15,3.684781382882739e-19,1.9339715907239442e-15
1.001e-15,0x1b89a08d82079337740e1cef68c571069725306e,,,1.9072961205070624e-15,3.6339568120843568e-19,1.9072961205070624e-15
9.98e-16,0xa37ec72f16b09664b633213defdc0fc077c225ed,,,1.9015799483177305e-15,3.6230658326275606e-19,1.9015799483177305e-15
9.84e-16,0x24b8af8c459306cd220ee6dcf5aa0198ed8776f0,,,1.8749044781008483e-15,3.5722412618291776e-19,1.8749044781008483e-15
9.81e-16,0xf9107317b0ff77ed5b7adea15e50514a3564002b,,,1.8691883059115164e-15,3.5613502823723814e-19,1.8691883059115164e-15
9.62e-16,0x61d84d65d0cd1b0d22eea94a80f15554e3304e49,,,1.832985882045748e-15,3.4923740791460053e-19,1.832985882045748e-15
9.44e-16,0x9549748671a58a962b523ced4c88144bf656f742,,,1.798688848909757e-15,3.4270282024052275e-19,1.798688848909757e-15
9.16e-16,0x4cae5bed586f6e73ae54ebd40a4ac4ed2c477c34,,,1.7453379084759932e-15,3.3253790608084624e-19,1.7453379084759932e-15
9.09e-16,0x2ecb2571202cc33a3e9a5a810d6e0a035bb6eab1,,,1.732000173367552e-15,3.299966775409271e-19,1.732000173367552e-15
9.06e-16,0xc34359fab3d2df508e4f994af5a6418c2dbb132d,,,1.72628400117822e-15,3.2890757959524743e-19,1.72628400117822e-15
8.96e-16,0x50b45f7642dd729c12a25b32271f932ba522b4a6,,,1.7072300938804473e-15,3.252772531096487e-19,1.7072300938804473e-15
8.89e-16,0x63b461a9577cdaea028f25d059868d9abe6eddbf,,,1.6938923587720064e-15,3.227360245697296e-19,1.6938923587720064e-15
8.86e-16,0x3bdb6119802ef01eab4e2a74bedb5e0227bed49a,,,1.6881761865826745e-15,3.2164692662404995e-19,1.6881761865826745e-15
8.74e-16,0x0a653bd08e2b0a80d1d212d33032953db8298efd,,,1.6653114978253471e-15,3.1729053484133144e-19,1.6653114978253471e-15
8.67e-16,0xe966c59c15566a994391f6226fee5bc0ef70f87a,,,1.651973762716906e-15,3.147493063014123e-19,1.651973762716906e-15
8.65e-16,0x59b4c80adfe4901b86065c0b8ccaa4c4b0477b72,,,1.6481629812573514e-15,3.1402324100429254e-19,1.6481629812573514e-15
8.64e-16,0xe34a1b6c29a1e6803cabc7608a595c731186c114,,,1.6462575905275743e-15,3.1366020835573267e-19,1.6462575905275743e-15
8.63e-16,0x1f3e2ab8fe0c6e1f47acdcaa0b3b9db4044f7909,,,1.644352199797797e-15,3.132971757071728e-19,1.644352199797797e-15
8.59e-16,0x248fe4ba35afb279ecde583a05f231a0d0a2ef93,,,1.6367306368786878e-15,3.1184504511293327e-19,1.6367306368786878e-15
8.38e-16,0x956a64f1028de63b3984637ddd10ae96662b3acd,,,1.5967174315533649e-15,3.042213594931759e-19,1.5967174315533649e-15
8.31e-16,0xf860e7fd132d8041ee84ca45aa5fa027cd1b3ae6,,,1.5833796964449237e-15,3.0168013095325676e-19,1.5833796964449237e-15
8.3e-16,0x1acd07f8bdb36dc813e714d8d53e3ccbc656fa2f,,,1.5814743057151464e-15,3.013170983046969e-19,1.5814743057151464e-15
8.26e-16,0x574795f73afae9fd16dc42bd89686b86203921e6,,,1.5738527427960374e-15,2.998649677104574e-19,1.5738527427960374e-15
8.25e-16,0x74be4a3d0288315b6b97a1b91c66acfc9bf2e4cb,,,1.5719473520662601e-15,2.9950193506189753e-19,1.5719473520662601e-15
8.24e-16,0x647b41b745cf5e32e244e432902468c4bd89643c,,,1.5700419613364828e-15,2.9913890241333766e-19,1.5700419613364828e-15
8.17e-16,0x5fd41ece257465e201398dd97acc444f4fa70260,,,1.5567042262280417e-15,2.965976738734185e-19,1.5567042262280417e-15
8.12e-16,0xfe1a00487dd9eb84a7363a1c827a6f045fb121e4,,,1.5471772725791554e-15,2.9478251063061915e-19,1.5471772725791554e-15
8.05e-16,0x0045fa93dedb0af02956f7d7c306b34263688872,,,1.5338395374707143e-15,2.922412820907e-19,1.5338395374707143e-15
7.8e-16,0x09c42e280047fd190ea406819fd68419f7a1e5a1,,,1.4862047692262822e-15,2.831654658767031e-19,1.4862047692262822e-15
7.68e-16,0x6236b9a8477d934dd1bfc9899bd8a11b8a670afc,,,1.4633400804689547e-15,2.788090740939846e-19,1.4633400804689547e-15
7.45e-16,0x83f953956671d9f88adf75bbe2ecea58c76ad98e,,,1.4195160936840772e-15,2.7045932317710746e-19,1.4195160936840772e-15
7.39e-16,0xf916719c7251e109cf3d1a977b6cad198b630c32,,,1.4080837493054136e-15,2.682811272857482e-19,1.4080837493054136e-15
7.38e-16,0x36d960741d2ea0bfccfa23838828af528e38cd9a,,,1.4061783585756363e-15,2.679180946371883e-19,1.4061783585756363e-15
7.11e-16,0xa7d7ac8fe7e8693b5599c69cc7d4f6226677845b,,,1.3547328088716496e-15,2.5811621312607168e-19,1.3547328088716496e-15
6.93e-16,0xdca7125336a3ada3ece34860efebc230b6e3cc2e,,,1.3204357757356585e-15,2.5158162545199394e-19,1.3204357757356585e-15
6.89e-16,0xe551388b683bb1e34e27e5a7b00eabe79b080bf7,,,1.3128142128165493e-15,2.501294948577544e-19,1.3128142128165493e-15
6.69e-16,0x088873f2bf4490e7676536c261d96f47c78df56b,,,1.2747063982210037e-15,2.428688418865569e-19,1.2747063982210037e-15
6.56e-16,0x929bb6ecf071851079190e8133adf392918f0b42,,,1.249936318733899e-15,2.3814941745527854e-19,1.249936318733899e-15
6.48e-16,0x7a7c5a94495c9c9c60d88a85f7e43b657c3b6b5c,,,1.2346931928956806e-15,2.352451562667995e-19,1.2346931928956806e-15
6.45e-16,0xc00fc2775cce5b61ffd6ec1eec0de0119f25dc87,,,1.2289770207063489e-15,2.341560583211199e-19,1.2289770207063489e-15
6.24e-16,0xcc0af74c6a2a14734dadee5fead9741bb5a1b1fe,,,1.1889638153810257e-15,2.265323727013625e-19,1.1889638153810257e-15
6.21e-16,0x272334d31fe14f3f0da1e30fb8afa3f244ca9535,,,1.183247643191694e-15,2.254432747556829e-19,1.183247643191694e-15
6.12e-16,0xd785a0b9393f8280e1da72c81b8e6d18eda81db6,,,1.1660991266236983e-15,2.22175980918644e-19,1.1660991266236983e-15
6e-16,0xa0c2d3ad9c5100a6a5daa03dc6bab01f0d54c361,,,1.1432344378663709e-15,2.178195891359255e-19,1.1432344378663709e-15
5.97e-16,0x0a27f53e3d044465d07607ef7a048e71809f295e,,,1.1375182656770392e-15,2.1673049119024587e-19,1.1375182656770392e-15
5.88e-16,0xf420b8148d70d86ffd945c61ee0c0d0678bdf08e,,,1.1203697491090435e-15,2.1346319735320695e-19,1.1203697491090435e-15
5.87e-16,0x00ae7fe77ab7c4e77f894c76c167dc310766c57a,,,1.1184643583792662e-15,2.1310016470464708e-19,1.1184643583792662e-15
5.66e-16,0xc40d9c885c9b732884135869ebb702d48a43f895,,,1.0784511530539432e-15,2.054764790848897e-19,1.0784511530539432e-15
5.6e-16,0xf600fd970bc2054d81afb1646b50531d7567b22c,,,1.0670188086752796e-15,2.0329828319353045e-19,1.0670188086752796e-15
5.6e-16,0x3ebe9f00c3fccd09294a053dfe4ccf5a70787082,,,1.0670188086752796e-15,2.0329828319353045e-19,1.0670188086752796e-15
5.45e-16,0x10b0a72ea6110a4b985e21f62c4e30d09ccec89c,,,1.0384379477286203e-15,1.978527934651323e-19,1.0384379477286203e-15
5.42e-16,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,,,1.0327217755392886e-15,1.9676369551945268e-19,1.0327217755392886e-15
5.25e-16,0x7553fa99ab1f429551eec660708c08e14e30584f,,,1.0003301331330745e-15,1.9059214049393477e-19,1.0003301331330745e-15
5.25e-16,0xf0754756e71aac7ad2b6497e7006f5e44d68d592,,,1.0003301331330745e-15,1.9059214049393477e-19,1.0003301331330745e-15
5.07e-16,0x26fae3a7cb7da6c764e86540115d4b8a1d5590a8,,,9.660330999970835e-16,1.84057552819857e-19,9.660330999970835e-16
5e-16,0x8a5e92de1a48d41141c487fa6747760e0a905ff2,,,9.526953648886425e-16,1.815163242799379e-19,9.526953648886425e-16
4.98e-16,0x59b2f9fcf70c128c02ff7825375abe1260bfc339,,,9.48884583429088e-16,1.8079025898281813e-19,9.48884583429088e-16
4.92e-16,0x9307a483c286814c425ecc7e71a2cce53a629e4b,,,9.374522390504241e-16,1.7861206309145888e-19,9.374522390504241e-16
4.9e-16,0x83dedbb4d75df6ea216ccf3af93a7995f3ae46d1,,,9.336414575908695e-16,1.7788599779433914e-19,9.336414575908695e-16
4.79e-16,0x17ea85484cd4e97be63fc02f20a196edeaa937a9,,,9.126821595633194e-16,1.738926386601805e-19,9.126821595633194e-16
4.74e-16,0x86aabcd459587bc1a347ae1e2d15223856354ec9,,,9.031552059144331e-16,1.7207747541738112e-19,9.031552059144331e-16
4.62e-16,0x5ffd5cec88490d984d3f83496592b65c1225871c,,,8.802905171571057e-16,1.677210836346626e-19,8.802905171571057e-16
4.39e-16,0x470eadc5c82465da642bb58a9c8ac822953de312,,,8.364665303722281e-16,1.5937133271778546e-19,8.364665303722281e-16
4.28e-16,0xcb2a9c2ce7e3d060700d72cfe5e6d2bb9959f2f4,,,8.155072323446779e-16,1.5537797358362683e-19,8.155072323446779e-16
4.15e-16,0xbdf1301d0db4417f985ebb04d9cb4a05ae07a9ef,,,7.907371528575732e-16,1.5065854915234845e-19,7.907371528575732e-16
4.12e-16,0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,,,7.850209806682414e-16,1.4956945120666883e-19,7.850209806682414e-16
4.02e-16,0x408132a5c6b09aa8dff7b877ad9a3d3fe6abdcc3,,,7.659670733704686e-16,1.4593912472107006e-19,7.659670733704686e-16
3.92e-16,0x752cdfdffaeebe73bb1388f69f94553ade64c988,,,7.469131660726957e-16,1.423087982354713e-19,7.469131660726957e-16
3.89e-16,0x2cac0e180211dab120c3d4f32b298946f46e393b,,,7.411969938833639e-16,1.4121970028979168e-19,7.411969938833639e-16
3.83e-16,0x97df8e364d2046afde3fd4cd393b396dfff8ce5c,,,7.297646495047002e-16,1.3904150439843243e-19,7.297646495047002e-16
3.75e-16,0x9c4d592042f959254485d443bbc337d29572264f,,,7.145215236664819e-16,1.361372432099534e-19,7.145215236664819e-16
3.6e-16,0xa2b33ce05f8ac6ba011f9e0aeb296be4c1f54bf7,,,6.859406627198225e-16,1.3069175348155528e-19,6.859406627198225e-16
3.56e-16,0xe3053cde2124eaa6103ddde8e5c6bd36c66f716e,,,6.783190998007134e-16,1.2923962288731577e-19,6.783190998007134e-16
3.42e-16,0x8be60fe9f7c8d940d8da9d5ddd0d8e0c15a4288b,,,6.516436295838314e-16,1.2415716580747752e-19,6.516436295838314e-16
3.11e-16,0xc2596d2f8b5e0285ebf7b6144b8e539d6dfbe893,,,5.925765169607357e-16,1.1290315370212138e-19,5.925765169607357e-16
3.09e-16,0xab1a0b1f018faf9fc2e18e848127e56e7fec1eb2,,,5.887657355011811e-16,1.121770884050016e-19,5.887657355011811e-16
3.03e-16,0x814fcc59f54c375729084f48a91eafd232e8f19e,,,5.773333911225174e-16,1.0999889251364236e-19,5.773333911225174e-16
2.93e-16,0x624f99c45a6a414cbe744bda4022b98bb2375770,,,5.582794838247444e-16,1.0636856602804359e-19,5.582794838247444e-16
2.93e-16,0x9e4e0ac376dc518e4dee21a89c21d6e11b93f17c,,,5.582794838247444e-16,1.0636856602804359e-19,5.582794838247444e-16
2.8e-16,0x2f9677016cb1e92e8f8a999c4541650c80c8637a,,,5.335094043376398e-16,1.0164914159676522e-19,5.335094043376398e-16
2.76e-16,0x6928881f808ea1fda00118fbb4aaf1d2e229e094,,,5.258878414185306e-16,1.0019701100252571e-19,5.258878414185306e-16
2.75e-16,0x5e3391f90a523c61ed5844cb3aa1c81f3238d9e1,,,5.239824506887533e-16,9.983397835396584e-20,5.239824506887533e-16
2.51e-16,0xbb10a4cfbad91566b48944ebbf7292a55b484ae6,,,4.782530731740985e-16,9.112119478852882e-20,4.782530731740985e-16
2.46e-16,0x0b9a2bc8b54ff80c352c7f13586b16e7d3f1407b,,,4.687261195252121e-16,8.930603154572944e-20,4.687261195252121e-16
2.44e-16,0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,,,4.649153380656576e-16,8.85799662486097e-20,4.649153380656576e-16
2.34e-16,0x972708fc31269cda00849015ea3c3b648c145d42,,,4.4586143076788465e-16,8.494963976301093e-20,4.4586143076788465e-16
2.3e-16,0xae15a8f0db29c6c7a840abc445abe3cd3b0af472,,,4.3823986784877554e-16,8.349750916877143e-20,4.3823986784877554e-16
2.18e-16,0xfe0ebcacfcca78e2dab89210b70b6755fe209419,,,4.1537517909144813e-16,7.914111738605292e-20,4.1537517909144813e-16
2.15e-16,0xb92667e34cb6753449adf464f18ce1833caf26e0,,,4.0965900690211627e-16,7.80520194403733e-20,4.0965900690211627e-16
2.06e-16,0xd2eeff73117c86c14f11a6052620848f8dd6e0c8,,,3.925104903341207e-16,7.478472560333442e-20,3.925104903341207e-16
2.03e-16,0xd2c32f54a26285decf30e6d208f722e7d5fd3f58,,,3.8679431814478885e-16,7.369562765765479e-20,3.8679431814478885e-16
1.97e-16,0xbbf3e43681886f30835eb3ce8ec210b8ff16e85d,,,3.7536197376612514e-16,7.151743176629553e-20,3.7536197376612514e-16
1.96e-16,0x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,,,3.7345658303634784e-16,7.115439911773565e-20,3.7345658303634784e-16
1.94e-16,0xb83c15a93b65a57c59a568068dfee5da911146b8,,,3.696458015767933e-16,7.042833382061591e-20,3.696458015767933e-16
1.86e-16,0x8125fdbc90f5f5442215d149973e824fe4b641f6,,,3.54402675738575e-16,6.75240726321369e-20,3.54402675738575e-16
1.85e-16,0x1b90b46f9bd6bdcf0addc4d0601dfad832fdb1bd,,,3.5249728500879773e-16,6.716103998357702e-20,3.5249728500879773e-16
1.85e-16,0x510b0068c0756bbefcbaffb6567e467d661291fe,,,3.5249728500879773e-16,6.716103998357702e-20,3.5249728500879773e-16
1.78e-16,0x00929c5c2c4f00b540e429247669eb6fcd8b1dbf,,,3.391595499003567e-16,6.461981144365789e-20,3.391595499003567e-16
1.73e-16,0x026439f5f63c64472aa2a6c639003e1f5e8c8058,,,3.296325962514703e-16,6.280464820085852e-20,3.296325962514703e-16
1.72e-16,0xf9f80337bf4c3881fe93180a34adf4cf32a779d8,,,3.27727205521693e-16,6.244161555229863e-20,3.27727205521693e-16
1.7e-16,0xdf5b3f79a47926ccda98821d5417d0c1299cabe8,,,3.2391642406213845e-16,6.171555025517889e-20,3.2391642406213845e-16
1.66e-16,0xb1776c152080228214c2e84e39a93311ff3c03c1,,,3.1629486114302935e-16,6.026341966093938e-20,3.1629486114302935e-16
1.56e-16,0x65b13f809265d21719d83c9d16d47dd7772ebe2a,,,2.9724095384525643e-16,5.663309317534062e-20,2.9724095384525643e-16
1.53e-16,0x81aa6141923ea42fcaa763d9857418224d9b025a,,,2.915247816559246e-16,5.5543995229661e-20,2.915247816559246e-16
1.49e-16,0x37ffbbee75b446b2854efff46736642be7a70a95,,,2.8390321873681547e-16,5.409186463542149e-20,2.8390321873681547e-16
1.37e-16,0xd253c7cc525345922cb1de7824a753d21083dede,,,2.6103852997948805e-16,4.9735472852702984e-20,2.6103852997948805e-16
1.3e-16,0xcdb7361e0793350be029f2b1139621597e4cb053,,,2.4770079487104704e-16,4.719424431278385e-20,2.4770079487104704e-16
1.28e-16,0x3499f916b491eb1910dd2e3306d95915800e514a,,,2.438900134114925e-16,4.64681790156641e-20,2.438900134114925e-16
1.14e-16,0xef6ea539e3c71c1399c9d12c2b3eda2a0dff9c9e,,,2.172145431946105e-16,4.138572193582584e-20,2.172145431946105e-16
1.11e-16,0xe6981106f75a97ae808a72733089070ce9a08cd5,,,2.1149837100527864e-16,4.029662399014621e-20,2.1149837100527864e-16
9e-17,0x8630821cd31ff019e7addfe0d21c3f401a436d0f,,,1.7148516567995563e-16,3.267293837038882e-20,1.7148516567995563e-16
7.1e-17,0x21f6f13f78a18c3b12616e7ebe8b3fdff869b14f,,,1.3528274181418723e-16,2.5775318047751177e-20,1.3528274181418723e-16
6.7e-17,0x34dab9a3e3b68c82ca933c0a4c4e0c30da794722,,,1.276611788950781e-16,2.4323187453511678e-20,1.276611788950781e-16
6.4e-17,0xb729973d8c89c3225daf9bc2b2f2e6805f1e641b,,,1.2194500670574625e-16,2.323408950783205e-20,1.2194500670574625e-16
6.1e-17,0x186e20ae3530520c9f3e6c46f2f5d1062b784761,,,1.162288345164144e-16,2.2144991562152424e-20,1.162288345164144e-16
6.1e-17,0x02062b8727cdde62cd784382c60d738fcdbb736d,,,1.162288345164144e-16,2.2144991562152424e-20,1.162288345164144e-16
5e-17,0x41c66454192d0d6a923847987f8f80acb7c6c466,,,9.526953648886425e-17,1.815163242799379e-20,9.526953648886425e-17
3.2e-17,0x953c786daff4d4aa3a54e5ff1eb186cfd7353d22,,,6.097250335287312e-17,1.1617044753916026e-20,6.097250335287312e-17
2.6e-17,0xe4aac6b026c5f8ace5a7411647b4f23c76a3ee42,,,4.954015897420941e-17,9.43884886255677e-21,4.954015897420941e-17
